醫事機構代碼,診療科別
3521040347,04
3521040374,03
3521040392,01
3521040392,02
3521040418,01
3521040445,00
3521040552,04
3521040570,00
3521040570,01
3521040678,09
3521040712,02
3521040730,04
3521040749,04
3521040776,01
3521040838,09
3521040856,01
3521040856,03
3521040909,09
3521040918,02
3521040927,03
3521040945,04
3521040972,00
3521040990,10
3521041004,09
3521041022,09
3521041031,00
3521041059,00
3521041059,13
3521041068,00
3521041111,02
3521041120,02
3521041148,00
3521041157,09
3521041166,05
3521041175,01
3521042190,05
3521042216,04
3521042234,00
3521042305,09
3521042387,13
3521042403,10
3521042412,10
3521042430,11
3521042449,02
3521042458,14
3521042494,00
3521042494,04
3521042501,02
3521042510,02
3521042538,09
3521042547,13
3521042565,11
3521042609,04
3521042618,04
3521042627,02
3521042654,09
3521042672,02
3521042690,02
3521042690,05
3521042707,01
3521042716,01
3521042725,02
3521042734,03
3521042743,03
3521042743,06
3521042798,00
3521042805,04
3521042832,02
3521042841,03
3521042841,06
3521042869,10
3521042878,13
3521042887,04
3521042896,14
3521042903,04
3521042903,05
3521042912,13
3521042921,11
3521042930,05
3521042967,03
3521042967,06
3521042976,02
3521042985,09
3521050085,04
3521050101,04
3521050192,10
3521050218,05
3521050227,03
3521050254,06
3521050281,00
3521050281,05
3521050334,02
3521050334,04
3521050638,04
3521050754,10
3521050852,04
3521050861,02
3521050861,04
3521050905,00
3521051144,10
3521051153,11
3521051180,09
3521051297,05
3521051322,05
3521051331,10
3521051386,10
3521051457,03
3521051457,05
3521051519,05
3521051528,04
3521051555,14
3521051564,00
3521051608,09
3521051626,00
3521051644,03
3521052678,01
3521052721,03
3521052794,10
3521052801,02
3521052829,10
3521052838,02
3521052838,04
3521052909,02
3521052909,04
3521052930,04
3521052930,05
3521060027,03
3521060045,02
3521060045,04
3521060116,02
3521060116,04
3521060134,00
3521060152,02
3521060152,04
3521060232,02
3521060232,04
3521060321,00
3521060358,00
3521060385,00
3521060438,13
3521060474,01
3521060590,00
3521060634,00
3521060634,02
3521060634,03
3521060634,06
3521060634,14
3521060643,01
3521060643,02
3521060714,00
3521060723,01
3521060723,03
3521060723,40
3521060732,01
3521060741,09
3521060769,00
3521060778,00
3521060778,05
3521060812,00
3521060830,02
3521060849,02
3521060858,03
3521060858,06
3521060858,12
3521060867,00
3521060885,01
3521060894,01
3521060894,14
3521060901,10
3521060929,01
3521060947,00
3521060983,01
3521061015,03
3521061015,06
3521062049,00
3521062101,10
3521062129,05
3521062156,10
3521062165,01
3521062174,10
3521062192,04
3521062209,00
3521062236,01
3521062245,05
3521062290,01
3521062307,09
3521062316,01
3521062316,05
3521062325,00
3521062334,04
3521062389,09
3521062423,04
3521062434,12
3521062441,02
3521062450,00
3521062478,04
3521062478,09
3521062487,09
3521062496,10
3521070078,02
3521070078,04
3521070149,00
3521070201,01
3521070274,10
3521070327,04
3521070327,12
3521071342,09
3521071397,02
3521071422,04
3521071440,02
3521071502,02
3521071520,04
3521071539,04
3521071566,04
3521071566,05
3521071584,00
3521071593,00
3521071628,09
3521080047,02
3521080065,01
3521080109,14
3521080118,10
3521080127,01
3522010012,09
3522010021,10
3522010067,04
3522010209,03
3522010209,05
3522010236,02
3522010236,04
3522010245,06
3522010254,01
3522010254,09
3522010343,09
3522010398,01
3522010496,01
3522010585,02
3522010585,04
3522010647,02
3522010647,04
3522010683,02
3522010683,04
3522010692,01
3522010692,02
3522010709,03
3522010709,05
3522010727,03
3522010745,01
3522010754,12
3522010754,13
3522010772,02
3522010772,04
3522010852,01
3522010852,14
3522010861,10
3522010923,00
3522010923,04
3522010950,02
3522010950,04
3522010978,09
3522010987,09
3522011028,04
3522011046,04
3522011073,02
3522011144,00
3522011162,05
3522011171,01
3522011171,12
3522011251,01
3522011279,04
3522011304,01
3522011304,04
3522011322,09
3522011340,09
3522011377,02
3522011377,04
3522011402,02
3522011466,00
3522011475,00
3522011519,01
3522011519,02
3522011528,00
3522011546,05
3522011555,01
3522011564,04
3522011573,05
3522011591,02
3522011617,01
3522011617,02
3522011635,12
3522011680,11
3522011699,04
3522011742,01
3522011742,02
3522012794,02
3522012801,11
3522012838,01
3522012838,02
3522012856,04
3522012945,01
3522012972,01
3522013004,01
3522013004,03
3522013004,06
3522013013,02
3522013022,05
3522013077,04
3522013086,04
3522013095,02
3522013102,02
3522013111,04
3522013120,09
3522013139,04
3522013166,04
3522013184,00
3522013193,11
3522013200,10
3522013228,15
3522013237,01
3522013237,04
3522013264,09
3522013273,10
3522013282,10
3522013291,01
3522013291,02
3522013308,12
3522013317,04
3522013344,09
3522013353,00
3522013362,04
3522013362,22
3522013371,02
3522013380,11
3522013399,09
3522013406,03
3522013415,13
3522013424,04
3522013424,05
3522013451,09
3522013479,15
3522013488,02
3522013497,02
3522013504,13
3522013513,01
3522013522,01
3522020027,01
3522020027,05
3522020045,09
3522020134,01
3522020189,03
3522020198,02
3522020198,04
3522020330,01
3522020330,03
3522020358,03
3522020358,11
3522020376,10
3522020429,05
3522020438,01
3522020607,02
3522020607,04
3522020616,02
3522020616,04
3522020689,02
3522020689,04
3522020698,10
3522020723,09
3522020812,11
3522021015,01
3522021015,02
3522021015,04
3522021033,08
3522021042,00
3522021122,05
3522021168,00
3522021177,00
3522021195,10
3522021211,03
3522021211,06
3522021220,01
3522021266,02
3522021266,04
3522021275,01
3522021275,09
3522021293,11
3522021300,10
3522021328,04
3522021337,01
3522021337,02
3522021364,01
3522021373,00
3522021382,00
3522021435,02
3522021453,01
3522021524,00
3522021588,09
3522021604,01
3522021622,11
3522021668,11
3522021686,02
3522021800,05
3522021819,10
3522021882,01
3522021882,02
3522022914,02
3522022969,09
3522022987,00
3522023028,10
3522023037,02
3522023064,01
3522023091,00
3522023144,03
3522023144,11
3522023162,05
3522023224,01
3522023313,01
3522023322,01
3522023386,09
3522023395,01
3522023395,04
3522023395,05
3522023395,06
3522023395,10
3522023395,11
3522023395,15
3522023411,01
3522023439,10
3522023457,02
3522023466,04
3522023475,03
3522023475,06
3522023519,10
3522023528,05
3522023564,01
3522023608,02
3522023626,01
3522023626,04
3522023662,05
3522023671,04
3522023699,09
3522023715,01
3522023733,09
3522023788,01
3522023788,02
3522023831,10
3522023840,01
3522023859,10
3522023868,02
3522023877,14
3522023886,01
3522023902,04
3522023920,04
3522023939,03
3522023939,08
3522023966,00
3522023993,09
3522024016,13
3522024025,02
3522024043,02
3522024061,10
3522024070,01
3522024089,09
3522024098,03
3522024114,14
3522024123,02
3522024132,09
3522024141,02
3522024150,03
3531010020,09
3531010137,01
3531010137,09
3531010217,09
3531010226,00
3531010226,01
3531010226,02
3531010262,00
3531010280,11
3531010324,05
3531010333,11
3531010351,01
3531010351,04
3531010379,10
3531010397,00
3531010404,01
3531010404,04
3531010431,01
3531010431,05
3531010557,01
3531010557,02
3531010557,04
3531010637,09
3531010655,01
3531010655,02
3531010691,00
3531010744,00
3531010780,01
3531010833,02
3531010833,04
3531010879,01
3531010879,05
3531010940,03
3531010940,05
3531011018,09
3531011027,00
3531011152,00
3531011205,01
3531011223,01
3531011223,05
3531011250,05
3531011278,05
3531011303,01
3531011303,04
3531011330,00
3531011394,01
3531011394,05
3531011410,01
3531011410,05
3531011456,00
3531011527,01
3531011527,02
3531011527,04
3531011536,00
3531011590,03
3531011590,05
3531011661,02
3531011661,04
3531011670,02
3531011670,04
3531011750,01
3531011750,11
3531011901,00
3531011901,04
3531012024,00
3531012033,10
3531012097,00
3531012131,02
3531012168,04
3531012195,02
3531012211,05
3531012220,00
3531012257,09
3531012337,09
3531012337,11
3531012355,10
3531012391,09
3531012408,01
3531012408,03
3531012426,01
3531012426,05
3531012435,11
3531012444,02
3531012444,04
3531012533,00
3531012560,09
3531012588,00
3531012613,00
3531012640,00
3531012668,00
3531012677,05
3531012695,00
3531012702,00
3531012702,10
3531012766,00
3531012800,00
3531012828,12
3531012837,01
3531012837,02
3531012837,03
3531012837,06
3531012908,04
3531012917,00
3531012980,04
3531013003,02
3531013012,01
3531013049,11
3531013076,01
3531013076,09
3531013094,00
3531013101,04
3531013138,01
3531013156,04
3531013165,04
3531013227,00
3531013236,10
3531013281,00
3531013307,00
3531013316,00
3531013334,09
3531013343,11
3531013352,00
3531013398,00
3531013405,09
3531013414,04
3531013423,04
3531013432,00
3531013478,00
3531013487,09
3531013512,00
3531013521,00
3531013530,10
3531013567,01
3531013576,10
3531013683,11
3531013709,04
3531013709,05
3531013763,02
3531013772,09
3531013781,02
3531013852,09
3531013898,04
3531013898,05
3531013905,00
3531013941,10
3531013950,10
3531013987,09
3531014037,01
3531015089,00
3531015169,02
3531015169,10
3531015187,01
3531015230,09
3531015329,09
3531015365,00
3531015383,00
3531015463,10
3531015472,02
3531015481,04
3531015490,00
3531015570,10
3531015589,09
3531015598,00
3531015678,01
3531015678,05
3531015687,13
3531015758,04
3531015810,09
3531015865,02
3531015892,05
3531015918,02
3531015954,04
3531015954,10
3531016004,14
3531016086,04
3531016086,05
3531016095,04
3531016102,09
3531016148,10
3531016166,01
3531016166,14
3531016219,02
3531016228,03
3531016228,06
3531016282,05
3531016335,01
3531016353,10
3531016406,00
3531016433,04
3531016433,09
3531016442,09
3531016460,11
3531016479,03
3531016488,04
3531016488,09
3531016504,05
3531016513,11
3531016540,01
3531016568,04
3531016577,11
3531016620,04
3531016639,01
3531016666,13
3531016675,06
3531016719,00
3531016737,15
3531016782,09
3531016791,00
3531016817,04
3531016826,02
3531016862,04
3531016871,10
3531016880,10
3531016906,00
3531016915,01
3531016924,00
3531016960,02
3531017010,04
3531017056,10
3531017083,00
3531017136,01
3531017145,03
3531017145,08
3531017154,09
3531017163,03
3531017163,15
3531017181,13
3531017207,09
3531017217,00
3531017235,02
3531017235,11
3531017270,05
3531017298,04
3531017305,02
3531017332,06
3531017369,01
3531017396,02
3531017396,09
3531017412,05
3531017412,06
3531017421,10
3531017430,15
3531017458,13
3531017476,03
3531017476,06
3531017494,00
3531017547,09
3531017556,01
3531017556,02
3531017556,12
3531017574,00
3531017583,04
3531017583,05
3531017645,13
3531017672,05
3531017681,01
3531017690,11
3531017716,04
3531017716,05
3531017725,06
3531017752,02
3531017752,14
3531017761,01
3531017805,09
3531017814,01
3531017832,00
3531017850,04
3531017878,12
3531017887,14
3531017903,04
3531017912,05
3531017921,11
3531017930,01
3531017958,04
3531017976,09
3531017985,03
3531017985,06
3531018008,11
3531018044,04
3531018062,00
3531018099,14
3531018115,14
3531018133,02
3531018160,13
3531018179,00
3531018188,04
3531018197,01
3531018197,02
3531018204,09
3531018277,00
3531018277,01
3531018295,00
3531018302,00
3531018302,01
3531018311,13
3531018357,01
3531018375,13
3531018384,04
3531018384,05
3531018400,00
3531018428,10
3531018446,09
3531018455,01
3531018455,09
3531018464,13
3531018491,12
3531018508,00
3531018526,01
3531018535,05
3531018544,00
3531018553,02
3531018553,13
3531018580,12
3531018606,05
3531018615,14
3531018624,02
3531018633,00
3531018642,03
3531018642,11
3531020062,05
3531020080,00
3531020080,03
3531020133,09
3531020179,02
3531020179,04
3531020286,09
3531020302,00
3531020357,05
3531020384,10
3531020400,00
3531020473,01
3531020508,04
3531020517,01
3531020517,03
3531020544,01
3531020544,04
3531020562,01
3531020615,06
3531020660,01
3531020697,00
3531020786,00
3531020795,02
3531020795,04
3531020802,01
3531020811,03
3531020884,01
3531020937,09
3531021005,03
3531021069,02
3531021069,04
3531021096,00
3531021096,02
3531021096,04
3531021112,00
3531021130,02
3531021247,05
3531021283,00
3531021283,04
3531021283,05
3531021336,03
3531021336,06
3531021354,03
3531021354,05
3531021363,04
3531021407,02
3531021461,09
3531021489,01
3531021505,00
3531021532,10
3531021596,00
3531021596,05
3531021603,00
3531021630,00
3531021649,04
3531021747,11
3531021765,11
3531021783,00
3531021809,09
3531021863,04
3531021872,00
3531021934,05
3531021998,10
3531022011,01
3531022039,05
3531022093,04
3531022100,09
3531022119,00
3531022191,00
3531022208,00
3531022208,01
3531022208,02
3531022208,14
3531022226,01
3531022226,04
3531022226,09
3531022244,00
3531022262,00
3531022324,00
3531022333,02
3531022342,09
3531022397,11
3531022459,09
3531022502,09
3531022520,03
3531022520,06
3531022557,00
3531022600,01
3531022600,02
3531022600,12
3531022600,14
3531022664,00
3531022673,11
3531022708,09
3531022717,04
3531022735,02
3531022744,04
3531022771,03
3531022780,03
3531022780,06
3531022780,14
3531022815,04
3531022922,03
3531022940,10
3531022959,02
3531022995,00
3531023045,00
3531023054,00
3531024060,05
3531024122,01
3531024122,03
3531024122,11
3531024140,01
3531024140,05
3531024186,04
3531024211,01
3531024220,09
3531024239,02
3531024257,01
3531024319,02
3531024319,09
3531024328,10
3531024408,01
3531024408,04
3531024408,05
3531024417,01
3531024444,02
3531024444,05
3531024453,00
3531024462,02
3531024462,14
3531024506,01
3531024533,01
3531024613,04
3531024613,09
3531024640,02
3531024668,00
3531024711,02
3531024766,09
3531024766,10
3531024775,00
3531024864,00
3531024882,00
3531024926,00
3531024935,04
3531024935,05
3531024971,10
3531024999,00
3531025003,01
3531025067,02
3531025067,14
3531025085,02
3531025101,12
3531025110,00
3531025147,09
3531025156,09
3531025183,04
3531025192,10
3531025218,10
3531025227,11
3531025245,09
3531025254,00
3531025281,13
3531025290,01
3531025290,09
3531025307,09
3531025316,10
3531025325,10
3531025352,05
3531025361,02
3531025370,13
3531025389,00
3531025398,09
3531025398,11
3531025405,10
3531025423,04
3531025423,05
3531025432,04
3531025441,06
3531025469,01
3531025503,14
3531025512,06
3531025530,01
3531025567,06
3531025601,04
3531025610,00
3531025629,06
3531025638,14
3531025647,02
3531025674,01
3531025683,13
3531025709,00
3531025718,00
3531025736,02
3531025772,01
3531025781,00
3531025790,00
3531025807,00
3531025816,14
3531025825,09
3531025843,04
3531025852,10
3531025861,00
3531030077,04
3531030095,04
3531030120,02
3531030120,04
3531030166,00
3531030264,01
3531030264,04
3531030282,04
3531030291,02
3531030291,10
3531030371,02
3531030460,09
3531030513,05
3531030559,00
3531030611,02
3531030611,04
3531030666,00
3531030666,04
3531030684,05
3531030826,02
3531030826,04
3531030835,11
3531030899,09
3531030906,09
3531030942,09
3531030951,10
3531031001,00
3531031010,01
3531031038,00
3531031047,00
3531031083,00
3531031127,05
3531031136,09
3531031145,11
3531031154,11
3531031163,09
3531031181,05
3531031190,02
3531031190,09
3531031234,00
3531031252,09
3531031261,00
3531031270,00
3531031289,04
3531031369,02
3531031421,05
3531031510,05
3531031574,05
3531031609,11
3531031654,00
3531031716,09
3531031734,10
3531031752,01
3531031752,02
3531031761,00
3531031841,14
3531031869,00
3531031869,14
3531031878,01
3531031903,00
3531031921,00
3531031985,01
3531032008,04
3531032026,09
3531032053,00
3531032115,09
3531032124,01
3531032142,04
3531032142,09
3531032179,09
3531032197,04
3531033201,00
3531033283,04
3531033327,04
3531033345,00
3531033363,10
3531033372,11
3531033407,09
3531033425,04
3531033470,04
3531033489,04
3531033498,10
3531033523,14
3531033532,01
3531033532,04
3531033596,05
3531033612,09
3531033649,11
3531033685,02
3531033710,00
3531033747,01
3531033747,03
3531033747,10
3531033747,14
3531033783,05
3531033818,13
3531033827,01
3531033827,04
3531033827,09
3531033836,01
3531033854,00
3531033872,01
3531033872,04
3531033907,04
3531033952,04
3531033961,10
3531033994,13
3531034020,04
3531034039,01
3531034039,02
3531034039,14
3531034048,11
3531034057,11
3531034066,01
3531034155,09
3531034182,11
3531034208,09
3531034244,04
3531034253,13
3531034262,06
3531034315,10
3531034324,14
3531034333,11
3531034342,04
3531034342,05
3531034351,03
3531034351,06
3531034379,01
3531034388,09
3531034413,01
3531034431,02
3531034459,13
3531034477,00
3531034495,02
3531034502,03
3531034502,06
3531034511,03
3531034511,06
3531034520,02
3531034539,01
3531034548,05
3531034548,10
3531034557,02
3531034566,05
3531034575,10
3531034584,13
3531034593,01
3531040144,03
3531040153,01
3531040171,05
3531040242,00
3531040242,01
3531040242,02
3531040242,04
3531040448,00
3531040457,10
3531040466,00
3531040519,03
3531040519,05
3531040537,03
3531040564,04
3531040662,04
3531040715,00
3531040715,04
3531040788,01
3531040797,09
3531040886,00
3531040920,10
3531040957,01
3531040957,02
3531040975,00
3531041007,00
3531041034,09
3531041052,00
3531041061,04
3531041123,09
3531041178,01
3531041178,02
3531041183,10
3531041203,00
3531041285,09
3531041301,02
3531041329,01
3531041392,00
3531041392,04
3531041454,00
3531041490,00
3531041516,01
3531041534,03
3531041589,00
3531041623,01
3531041623,03
3531041632,01
3531041632,03
3531041632,06
3531041650,00
3531041678,09
3531041749,09
3531041758,10
3531041767,10
3531041776,00
3531041785,00
3531041785,01
3531041838,00
3531041847,00
3531041918,00
3531041954,05
3531041963,01
3531041963,03
3531041963,06
3531041981,09
3531042031,09
3531042031,10
3531042059,09
3531042095,00
3531042237,01
3531042237,02
3531042264,00
3531042291,01
3531042317,00
3531042344,14
3531042362,00
3531042371,14
3531042380,00
3531042399,01
3531042399,02
3531042451,00
3531042479,04
